uid,pr_link,repo,pr_title,link_index,link,label_word,link_count,media_type,isGithub,rank
398,https://github.com/godotengine/godot/pull/57760,godotengine/godot,Improve compilation time with include-what-you-use (`core` folder),2,https://github.com/godotengine/godot/issues/57759,#57759,4,,,2
398,https://github.com/godotengine/godot/pull/57760,godotengine/godot,Improve compilation time with include-what-you-use (`core` folder),3,https://github.com/godotengine/godot/issues/53295,#53295,4,,,1
399,https://github.com/rust-lang/rust/pull/85474,rust-lang/rust,Rollup of 7 pull requests,0,https://github.com/rust-lang/rust/issues/85169,#85169,8,,,1
399,https://github.com/rust-lang/rust/pull/85474,rust-lang/rust,Rollup of 7 pull requests,1,https://github.com/rust-lang/rust/issues/85275,#85275,8,,,2
399,https://github.com/rust-lang/rust/pull/85474,rust-lang/rust,Rollup of 7 pull requests,2,https://github.com/rust-lang/rust/issues/85287,#85287,8,,,3
399,https://github.com/rust-lang/rust/pull/85474,rust-lang/rust,Rollup of 7 pull requests,3,https://github.com/rust-lang/rust/issues/85400,#85400,8,,,4
399,https://github.com/rust-lang/rust/pull/85474,rust-lang/rust,Rollup of 7 pull requests,4,https://github.com/rust-lang/rust/issues/85416,#85416,8,,,5
399,https://github.com/rust-lang/rust/pull/85474,rust-lang/rust,Rollup of 7 pull requests,5,https://github.com/rust-lang/rust/issues/85439,#85439,8,,,6
399,https://github.com/rust-lang/rust/pull/85474,rust-lang/rust,Rollup of 7 pull requests,6,https://github.com/rust-lang/rust/issues/85470,#85470,8,,,7
399,https://github.com/rust-lang/rust/pull/85474,rust-lang/rust,Rollup of 7 pull requests,7,"https://bors.rust-lang.org/queue/rust?prs=85169,85275,85287,85400,85416,85439,85470",Create a similar rollup,8,,,8
400,https://github.com/rust-lang/rust/pull/99784,rust-lang/rust,Make forward compatibility lint deprecated_cfg_attr_crate_type_name deny by default,0,https://github.com/rust-lang/rust/issues/83744,#83744,5,,,1
400,https://github.com/rust-lang/rust/pull/99784,rust-lang/rust,Make forward compatibility lint deprecated_cfg_attr_crate_type_name deny by default,1,https://github.com/rust-lang/rust/issues/83744,#83744,5,,,2
400,https://github.com/rust-lang/rust/pull/99784,rust-lang/rust,Make forward compatibility lint deprecated_cfg_attr_crate_type_name deny by default,2,https://github.com/rust-lang/rust/issues/83744,#83744,5,,,3
400,https://github.com/rust-lang/rust/pull/99784,rust-lang/rust,Make forward compatibility lint deprecated_cfg_attr_crate_type_name deny by default,3,https://github.com/rust-lang/rust/issues/83744,#83744,5,,,4
400,https://github.com/rust-lang/rust/pull/99784,rust-lang/rust,Make forward compatibility lint deprecated_cfg_attr_crate_type_name deny by default,4,https://github.com/rust-lang/rust/issues/91632,#91632,5,,,5
401,https://github.com/rust-lang/rust/pull/11768,rust-lang/rust,Introduce marker types,0,https://github.com/rust-lang/rust/issues/10834,#10834,3,,,1
401,https://github.com/rust-lang/rust/pull/11768,rust-lang/rust,Introduce marker types,1,https://github.com/rust-lang/rust/issues/11385,#11385,3,,,2
401,https://github.com/rust-lang/rust/pull/11768,rust-lang/rust,Introduce marker types,2,https://github.com/rust-lang/rust/issues/5922,#5922,3,,,3
402,https://github.com/mui/material-ui/pull/34822,mui/material-ui,[website] Replace initial value with theme white,0,https://github.com/mui/material-ui/pull/33545#issuecomment-1282948812,#33545,3,,,1
402,https://github.com/mui/material-ui/pull/34822,mui/material-ui,[website] Replace initial value with theme white,1,https://www.w3.org/TR/css-color-4/#valdef-system-color-canvastext,`CanvasText`,3,,,2
402,https://github.com/mui/material-ui/pull/34822,mui/material-ui,[website] Replace initial value with theme white,2,https://www.w3.org/TR/css-color-4/#changes-from-20191105,https://www.w3.org/TR/css-color-4/#changes-from-20191105,3,,,3
403,https://github.com/puppeteer/puppeteer/pull/10718,puppeteer/puppeteer,chore(deps): Bump @angular-devkit/architect from 0.1601.4 to 0.1602.0,0,https://github.com/angular/angular-cli,@angular-devkit/architect,4,,,2
403,https://github.com/puppeteer/puppeteer/pull/10718,puppeteer/puppeteer,chore(deps): Bump @angular-devkit/architect from 0.1601.4 to 0.1602.0,1,"https://github.com/angular/angular-cli/commits"">compare","https://github.com/angular/angular-cli/commits"">compare",4,,,1
403,https://github.com/puppeteer/puppeteer/pull/10718,puppeteer/puppeteer,chore(deps): Bump @angular-devkit/architect from 0.1601.4 to 0.1602.0,2,https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=@angular-devkit/architect&package-manager=npm_and_yarn&previous-version=0.1601.4&new-version=0.1602.0,![Dependabot compatibility score,4,,,3
403,https://github.com/puppeteer/puppeteer/pull/10718,puppeteer/puppeteer,chore(deps): Bump @angular-devkit/architect from 0.1601.4 to 0.1602.0,3,https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores,https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores,4,,,4
404,https://github.com/kubernetes/kubernetes/pull/99307,kubernetes/kubernetes,[WIP] Support field-level versioning in OpenAPI,0,https://groups.google.com/g/kubernetes-sig-architecture/c/UmPwm-J3ztE,https://groups.google.com/g/kubernetes-sig-architecture/c/UmPwm-J3ztE,4,,,4
404,https://github.com/kubernetes/kubernetes/pull/99307,kubernetes/kubernetes,[WIP] Support field-level versioning in OpenAPI,1,https://github.com/kubernetes/kubernetes/issues/34508,#34508,4,,,2
404,https://github.com/kubernetes/kubernetes/pull/99307,kubernetes/kubernetes,[WIP] Support field-level versioning in OpenAPI,2,https://github.com/kubernetes/kubernetes/issues/98449,#98449,4,,,1
404,https://github.com/kubernetes/kubernetes/pull/99307,kubernetes/kubernetes,[WIP] Support field-level versioning in OpenAPI,3,https://github.com/kubernetes/kubernetes/pull/70187,#70187,4,,,3
405,https://github.com/Significant-Gravitas/AutoGPT/pull/8759,Significant-Gravitas/AutoGPT,build(deps): bump pydantic from 2.9.2 to 2.10.1 in /autogpt_platform/autogpt_libs in the production-dependencies group,0,https://github.com/pydantic/pydantic,pydantic,178,,,1
405,https://github.com/Significant-Gravitas/AutoGPT/pull/8759,Significant-Gravitas/AutoGPT,build(deps): bump pydantic from 2.9.2 to 2.10.1 in /autogpt_platform/autogpt_libs in the production-dependencies group,1,"https://github.com/pydantic/pydantic/releases"">pydantic's","https://github.com/pydantic/pydantic/releases"">pydantic's",178,,,2
406,https://github.com/ytdl-org/youtube-dl/pull/2005,ytdl-org/youtube-dl,Add support for ivi.ru,0,http://www.ivi.ru/watch/53141,http://www.ivi.ru/watch/53141,6,,,1
406,https://github.com/ytdl-org/youtube-dl/pull/2005,ytdl-org/youtube-dl,Add support for ivi.ru,1,http://www.ivi.ru/watch/stalker,http://www.ivi.ru/watch/stalker,6,,,2
406,https://github.com/ytdl-org/youtube-dl/pull/2005,ytdl-org/youtube-dl,Add support for ivi.ru,2,http://www.ivi.ru/watch/master-i-margarita,http://www.ivi.ru/watch/master-i-margarita,6,,,3
406,https://github.com/ytdl-org/youtube-dl/pull/2005,ytdl-org/youtube-dl,Add support for ivi.ru,3,http://www.ivi.ru/watch/dezhurnyi_angel,http://www.ivi.ru/watch/dezhurnyi_angel,6,,,4
406,https://github.com/ytdl-org/youtube-dl/pull/2005,ytdl-org/youtube-dl,Add support for ivi.ru,4,http://www.ivi.ru/watch/dezhurnyi_angel/season2,http://www.ivi.ru/watch/dezhurnyi_angel/season2,6,,,5
406,https://github.com/ytdl-org/youtube-dl/pull/2005,ytdl-org/youtube-dl,Add support for ivi.ru,5,http://www.ivi.ru/watch/dialogi_o_rybalke_narodny_proekt,http://www.ivi.ru/watch/dialogi_o_rybalke_narodny_proekt,6,,,6
407,https://github.com/ant-design/ant-design/pull/55506,ant-design/ant-design,fix: add process.env.NODE_ENV for useLocalStorage,0,https://github.com/ant-design/ant-design/blob/master/.github/PULL_REQUEST_TEMPLATE_CN.md?plain=1,中文版模板 / Chinese template,3,,,3
407,https://github.com/ant-design/ant-design/pull/55506,ant-design/ant-design,fix: add process.env.NODE_ENV for useLocalStorage,1,https://keepachangelog.com/en/1.1.0/,Keep a Changelog,3,,,2
407,https://github.com/ant-design/ant-design/pull/55506,ant-design/ant-design,fix: add process.env.NODE_ENV for useLocalStorage,2,https://ant.design/changelog,https://ant.design/changelog,3,,,1
408,https://github.com/godotengine/godot/pull/59412,godotengine/godot,Improve detection of gamepads on Linux,1,https://github.com/godotengine/godot/issues/59250,#59250,5,,,1
408,https://github.com/godotengine/godot/pull/59412,godotengine/godot,Improve detection of gamepads on Linux,2,https://github.com/godotengine/godot/issues/59250,#59250,5,,,2
408,https://github.com/godotengine/godot/pull/59412,godotengine/godot,Improve detection of gamepads on Linux,3,https://github.com/godotengine/godot/issues/59250,#59250,5,,,3
408,https://github.com/godotengine/godot/pull/59412,godotengine/godot,Improve detection of gamepads on Linux,0,https://github.com/godotengine/godot/issues/57612,#57612,5,,,4
408,https://github.com/godotengine/godot/pull/59412,godotengine/godot,Improve detection of gamepads on Linux,4,https://github.com/godotengine/godot/issues/57612,#57612,5,,,5
409,https://github.com/kubernetes/kubernetes/pull/101999,kubernetes/kubernetes,Automated cherry pick of #101358: Ref counting is only applicable to Remote endpoints,0,https://github.com/kubernetes/kubernetes/issues/101358,#101358,3,,,1
409,https://github.com/kubernetes/kubernetes/pull/101999,kubernetes/kubernetes,Automated cherry pick of #101358: Ref counting is only applicable to Remote endpoints,1,https://github.com/kubernetes/kubernetes/issues/101358,#101358,3,,,2
409,https://github.com/kubernetes/kubernetes/pull/101999,kubernetes/kubernetes,Automated cherry pick of #101358: Ref counting is only applicable to Remote endpoints,2,https://git.k8s.io/community/contributors/devel/sig-release/cherry-picks.md,cherry pick requests,3,,,3
410,https://github.com/flutter/flutter/pull/116935,flutter/flutter,Roll Flutter Engine from ff2fe8381f46 to 6c190ea1e8df (1 revision),0,https://github.com/flutter/engine/compare/ff2fe8381f46...6c190ea1e8df,https://github.com/flutter/engine/compare/ff2fe8381f46...6c190ea1e8df,6,,,2
410,https://github.com/flutter/flutter/pull/116935,flutter/flutter,Roll Flutter Engine from ff2fe8381f46 to 6c190ea1e8df (1 revision),1,https://github.com/flutter/engine/issues/38226,flutter/engine#38226,6,,,1
410,https://github.com/flutter/flutter/pull/116935,flutter/flutter,Roll Flutter Engine from ff2fe8381f46 to 6c190ea1e8df (1 revision),2,https://autoroll.skia.org/r/flutter-engine-flutter-autoroll,https://autoroll.skia.org/r/flutter-engine-flutter-autoroll,6,,,3
410,https://github.com/flutter/flutter/pull/116935,flutter/flutter,Roll Flutter Engine from ff2fe8381f46 to 6c190ea1e8df (1 revision),3,https://github.com/flutter/flutter/issues/new/choose,https://github.com/flutter/flutter/issues/new/choose,6,,,6
410,https://github.com/flutter/flutter/pull/116935,flutter/flutter,Roll Flutter Engine from ff2fe8381f46 to 6c190ea1e8df (1 revision),4,https://bugs.chromium.org/p/skia/issues/entry?template=Autoroller+Bug,https://bugs.chromium.org/p/skia/issues/entry?template=Autoroller+Bug,6,,,4
410,https://github.com/flutter/flutter/pull/116935,flutter/flutter,Roll Flutter Engine from ff2fe8381f46 to 6c190ea1e8df (1 revision),5,https://skia.googlesource.com/buildbot/+doc/main/autoroll/README.md,https://skia.googlesource.com/buildbot/+doc/main/autoroll/README.md,6,,,5
411,https://github.com/flutter/flutter/pull/73048,flutter/flutter,Roll Engine from f5364860ab10 to d55a146b75fa (3 revisions),0,https://github.com/flutter/engine/compare/f5364860ab10...d55a146b75fa,https://github.com/flutter/engine/compare/f5364860ab10...d55a146b75fa,7,,,6
411,https://github.com/flutter/flutter/pull/73048,flutter/flutter,Roll Engine from f5364860ab10 to d55a146b75fa (3 revisions),1,https://github.com/flutter/engine/issues/23310,flutter/engine#23310,7,,,1
411,https://github.com/flutter/flutter/pull/73048,flutter/flutter,Roll Engine from f5364860ab10 to d55a146b75fa (3 revisions),2,https://github.com/flutter/engine/issues/23301,flutter/engine#23301,7,,,2
411,https://github.com/flutter/flutter/pull/73048,flutter/flutter,Roll Engine from f5364860ab10 to d55a146b75fa (3 revisions),3,https://github.com/flutter/engine/issues/23297,flutter/engine#23297,7,,,3
411,https://github.com/flutter/flutter/pull/73048,flutter/flutter,Roll Engine from f5364860ab10 to d55a146b75fa (3 revisions),4,https://autoroll.skia.org/r/flutter-engine-flutter-autoroll,https://autoroll.skia.org/r/flutter-engine-flutter-autoroll,7,,,4
411,https://github.com/flutter/flutter/pull/73048,flutter/flutter,Roll Engine from f5364860ab10 to d55a146b75fa (3 revisions),5,https://bugs.chromium.org/p/skia/issues/entry?template=Autoroller+Bug,https://bugs.chromium.org/p/skia/issues/entry?template=Autoroller+Bug,7,,,5
411,https://github.com/flutter/flutter/pull/73048,flutter/flutter,Roll Engine from f5364860ab10 to d55a146b75fa (3 revisions),6,https://skia.googlesource.com/buildbot/+doc/master/autoroll/README.md,https://skia.googlesource.com/buildbot/+doc/master/autoroll/README.md,7,,,7
412,https://github.com/pytorch/pytorch/pull/133045,pytorch/pytorch,Re-design functionalization to minimize miss in-placing when args are views.,0,https://github.com/ezyang/ghstack,ghstack,5,,,5
412,https://github.com/pytorch/pytorch/pull/133045,pytorch/pytorch,Re-design functionalization to minimize miss in-placing when args are views.,1,https://github.com/pytorch/pytorch/issues/134315,#134315,5,,,2
412,https://github.com/pytorch/pytorch/pull/133045,pytorch/pytorch,Re-design functionalization to minimize miss in-placing when args are views.,2,https://github.com/pytorch/pytorch/issues/133045,#133045,5,,,1
412,https://github.com/pytorch/pytorch/pull/133045,pytorch/pytorch,Re-design functionalization to minimize miss in-placing when args are views.,3,https://github.com/pytorch/pytorch/issues/134248,#134248,5,,,4
412,https://github.com/pytorch/pytorch/pull/133045,pytorch/pytorch,Re-design functionalization to minimize miss in-placing when args are views.,4,https://github.com/pytorch/pytorch/issues/131192,#131192,5,,,3
413,https://github.com/rust-lang/rust/pull/128596,rust-lang/rust,stabilize const_fn_floating_point_arithmetic,0,https://github.com/rust-lang/rust/issues/128288,#128288,4,,,2
413,https://github.com/rust-lang/rust/pull/128596,rust-lang/rust,stabilize const_fn_floating_point_arithmetic,1,https://github.com/rust-lang/rust/issues/57241,#57241,4,,,1
413,https://github.com/rust-lang/rust/pull/128596,rust-lang/rust,stabilize const_fn_floating_point_arithmetic,2,https://github.com/RalfJung/rust/blob/const_fn_floating_point_arithmetic/tests/ui/consts/const_let_eq_float.rs,link,4,,,3
413,https://github.com/rust-lang/rust/pull/128596,rust-lang/rust,stabilize const_fn_floating_point_arithmetic,3,https://github.com/rust-lang/rfcs/pull/3514,#3514,4,,,4
414,https://github.com/facebook/react/pull/25363,facebook/react,Flow: enable well_formed_exports for react-native-renderer,0,https://github.com/facebook/react/issues/25343,#25343,3,,,1
414,https://github.com/facebook/react/pull/25363,facebook/react,Flow: enable well_formed_exports for react-native-renderer,1,https://github.com/facebook/react/issues/25361,#25361,3,,,2
414,https://github.com/facebook/react/pull/25363,facebook/react,Flow: enable well_formed_exports for react-native-renderer,2,https://github.com/facebook/react/issues/25362,#25362,3,,,3
415,https://github.com/flutter/flutter/pull/173582,flutter/flutter,Update Dart revision for 3.35 stable release,0,https://dart.googlesource.com/sdk/+/54588cb8088890ea08fe1a31b95efe478a4609b5,https://dart.googlesource.com/sdk/+/54588cb8088890ea08fe1a31b95efe478a4609b5,3,,,1
415,https://github.com/flutter/flutter/pull/173582,flutter/flutter,Update Dart revision for 3.35 stable release,1,https://ci.chromium.org/ui/p/flutter/builders/try/Linux%20linux_license/36032/overview,https://ci.chromium.org/ui/p/flutter/builders/try/Linux%20linux_license/36032/overview,3,,,2
415,https://github.com/flutter/flutter/pull/173582,flutter/flutter,Update Dart revision for 3.35 stable release,2,https://developers.google.com/gemini-code-assist/docs/review-github-code,Gemini Code Assist for GitHub,3,,,3
